VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariation;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;FuelConsumptionAverage;RoadSurface;Traffic;DrivingStyle
6;28;-3;25;98;100;867;5,16;37;17,69;1;1;1
33;28;1;55;97;129;1573;18,47;29;19,40;1;1;1
0;28;0;39;36;103;800;6,22;30;16,67;2;1;2
17;28;2;45;82;120;1687;17,90;27;14,31;1;1;1
17;28;-8;27;72;100;900;4,76;32;18,26;1;1;1
16;28;1;51;70;99;1278;13,81;34;20,57;1;1;1
19;28;1;82;30;105;1352;17,99;31;15,64;1;1;2
53;28;5;79;61;128;1587,5;22,33;43;14,09;2;1;2
60;28;1;21;59;117;1874;16,85;31;21,93;1;1;1
0;28;0;25;96;100;797;4,58;40;21,71;1;1;2
0;28;0;38;36;102;799;6,19;31;16,29;2;1;2
46;28;0;21;98;109;1997;13,72;33;9,89;1;1;1
24;28;-6;40;30;103;804,5;6,30;30;16,86;1;1;2
7;28;-6;23;96;103;866;5,23;29;14,46;1;1;2
9;28;-6;23;98;100;876;5,28;36;17,69;1;1;1
0;28;0;39;36;103;801;6,22;30;16,67;2;1;2
5;28;-1;24;96;99;818;4,90;32;10,51;1;1;2
19;28;3;46;70;106;1482;17,80;37;20,60;1;1;1
25;28;-5;22;72;100;1045;5,96;35;18,32;1;1;1
35;28;2;45;98;117;1528;15,00;41;18,48;1;1;1
0;28;0;31;95;103;750,5;4,33;47;14,49;3;1;2
23;28;4;71;30;108;1627,5;21,91;32;15,76;1;1;2
69;29;0;47;94;134;2214;25,96;35;23,10;1;1;1
28;29;5;42;96;159;2354;32,62;37;11,61;1;1;2
37;29;4;46;97;133;1665;20,70;28;19,33;1;1;1
3;29;-1;24;97;101;824;5,09;31;12,70;1;1;2
23;29;4;41;70;114;1718;16,90;38;20,62;1;1;1
30;29;-3;15;72;103;1257;12,80;36;18,43;1;1;1
16;29;0;78;82;110;1432;12,53;27;14,31;1;1;1
4;29;-5;25;97;101;851;5,87;31;12,70;1;1;2
16;29;-7;22;98;100;906;4,92;36;17,70;1;1;1
0;29;-1;36;36;102;802;6,38;31;16,29;2;1;2
75;29;-1;20;101;133;2363;33,66;28;19,61;1;1;1
4;29;-4;23;97;100;857;4,97;31;9,07;1;1;2
34;29;5;64;98;127;1584;20,38;44;18,11;1;1;2
9;29;-7;25;97;101;848;6,59;30;12,63;1;1;2
37;29;2;43;98;120;1613;15,29;42;18,42;1;1;1
18;29;-2;77;30;103;1265;17,08;29;17,07;1;1;2
0;29;0;39;36;103;796;6,52;30;16,67;2;1;2
26;29;3;42;70;124;1928;19,10;38;20,63;1;1;1
26;29;4;40;31;107;1811;20,97;32;15,85;1;1;2
55;29;2;78;62;127;1649,5;22,97;45;14,05;2;1;2
23;29;-3;21;98;101;974;5,50;39;17,75;1;1;1
29;29;3;39;70;129;2121;22,60;39;20,65;1;1;1
5;29;-3;25;96;99;848;4,90;32;10,51;1;1;1
21;29;3;69;30;107;1556;20,11;30;17,17;1;1;2
36;29;2;29;98;121;1606;19,39;41;18,13;1;1;2
31;29;-7;17;100;104;952;5,62;38;22,46;1;1;1
37;29;0;45;97;139;1776;23,69;29;19,27;1;1;1
0;29;0;31;95;103;752;4,41;47;14,49;3;1;2
39;29;2;38;98;120;1690;15,36;41;18,36;1;1;1
26;29;-2;17;98;104;1085;10,48;39;17,84;1;1;1
36;29;-1;7;72;101;1463;11,39;37;18,54;1;1;1
1;29;-1;37;36;102;803,5;6,24;31;16,29;2;1;2
32;29;3;15;70;120;2294;22,87;38;20,66;1;1;1
33;29;2;44;74;108;1384,5;15,27;37;16,77;3;2;2
16;29;0;9;82;103;1208;11,66;27;14,30;1;1;1
32;29;0;67;74;108;1283;16,49;37;16,77;3;2;2
0;29;-2;38;36;103;800,5;6,38;30;16,67;2;1;2
33;30;2;67;70;112;1843;13,78;38;20,61;1;1;1
38;30;1;35;98;112;1655;12,97;40;18,10;1;1;2
28;30;4;13;30;105;1749;22,94;31;17,32;1;1;2
41;30;1;19;98;114;1753;14,34;41;18,30;1;1;1
32;30;1;100;74;104;784;6,69;38;16,78;3;2;2
27;30;-5;20;100;101;905;4,83;38;22,10;1;1;1
33;30;0;75;71;123;1458;17,75;36;20,59;1;1;1
70;30;2;50;94;139;2253;28,16;35;23,05;1;1;1
8;30;-3;24;96;99;854;4,99;32;10,45;1;1;1
1;30;0;25;98;100;799;4,51;37;17,25;3;1;2
36;30;3;67;71;133;1587;20,89;37;20,58;1;1;1
39;30;0;18;72;101;1638;10,36;35;18,88;1;1;1
58;30;3;76;62;130;1714;22,97;46;14,05;2;1;2
9;30;-9;22;97;100;872;4,92;32;9,05;1;1;2
75;30;0;30;101;146;2375;33,86;28;19,56;1;1;1
39;30;1;40;98;110;1714;12,68;38;18,05;1;1;2
13;30;2;60;100;132;1806;26,71;42;22,52;1;1;2
19;30;-8;22;100;100;903;5,33;36;21,96;1;1;2
2;30;-1;36;36;102;803,5;6,49;31;16,29;2;1;2
42;30;5;40;97;143;1862;25,48;29;19,21;1;1;1
11;30;0;70;100;118;1517;18,50;42;22,43;1;1;2
22;30;-7;51;31;105;1634;20,88;31;16,09;2;1;2
39;30;3;31;71;123;1706;22,96;37;20,49;1;1;1
39;30;0;17;72;101;1671;10,50;35;19,04;1;1;1
11;30;2;27;100;119;1162;13,81;45;22,38;1;1;2
32;30;-2;7;98;107;1381;14,66;40;18,03;1;1;1
18;30;5;58;100;160;2150;38,18;44;22,62;1;1;2
9;30;0;42;100;128;2147;24,61;43;22,33;1;1;2
14;30;-5;23;100;100;954;10,58;38;22,05;1;1;2
10;30;-4;36;100;101;1532;18,74;43;22,20;1;1;2
0;30;-4;29;95;103;753,5;4,36;47;14,49;3;1;2
2;30;-3;38;35;103;800,5;6,30;30;16,67;2;1;2
39;30;1;23;72;102;1660;10,69;35;19,21;1;1;1
16;30;-4;42;82;103;1114;11,74;27;14,30;1;1;1
41;30;2;24;71;109;1745;13,69;36;20,33;1;1;1
1;30;-6;24;98;100;809;4,76;36;17,25;3;1;2
28;30;10;49;100;165;2463;36,61;45;22,70;1;1;2
17;30;-1;34;94;102;749,5;4,27;40;13,80;1;1;2
18;30;-2;33;94;102;752,5;4,33;40;13,83;1;1;2
40;30;1;36;98;122;1735;17,84;38;18,06;1;1;2
20;30;-1;35;94;102;750,5;4,33;40;13,87;1;1;2
41;30;0;31;71;108;1763;12,79;34;20,17;1;1;1
53;30;-3;15;60;106;1609;12,99;32;20,84;1;1;1
38;30;-1;25;72;104;1660;11,78;36;19,36;1;1;1
21;30;0;34;94;102;753;4,33;40;13,95;1;1;2
27;30;5;67;31;117;1876;22,61;32;16,21;2;1;2
21;30;3;33;94;102;756,5;4,61;40;14,03;1;1;2
11;30;-2;24;96;99;883;5,24;33;10,43;1;1;1
39;30;0;22;72;105;1631;16,78;37;19,50;1;1;1
41;30;-1;20;72;104;1712;11,57;36;19,90;1;1;1
39;30;-1;21;72;103;1688;11,15;35;19,74;1;1;1
27;30;-4;33;94;103;742,5;3,97;43;12,94;1;1;2
23;31;-2;78;31;110;1624;17,41;30;17,60;2;1;2
7;31;-3;21;98;100;808;4,78;36;17,25;3;1;2
3;31;-2;38;35;102;798;6,33;31;16,11;2;1;2
34;31;2;76;100;130;1610;22,44;42;22,60;1;1;2
42;31;0;28;97;142;1902;27,75;29;19,19;1;1;1
40;31;-1;21;98;108;1685;12,15;41;18,03;1;1;2
21;31;2;53;95;127;1795;26,98;29;15,79;1;1;2
21;31;-6;34;94;103;763,5;3,97;43;12,94;1;1;2
5;31;-4;39;35;103;802,5;6,30;30;16,67;2;1;2
13;31;0;24;96;99;916;6,04;32;10,43;1;1;1
39;31;0;26;98;106;1704;11,59;39;18,08;1;1;2
19;31;2;26;96;117;1486;18,79;28;15,73;1;1;2
38;31;3;65;98;144;1737;25,79;42;22,58;1;1;2
39;31;0;36;98;110;1751;14,99;38;18,09;1;1;2
32;31;3;16;32;102;1181,5;12,66;34;16,25;2;1;2
18;31;0;22;97;100;873;5,77;31;9,03;1;1;2
71;31;1;52;94;148;2299;32,19;35;23,03;1;1;1
4;31;-10;29;95;103;750,5;4,19;47;14,49;3;1;2
39;31;0;35;98;115;1794;14,99;40;18,09;1;1;2
18;31;1;99;95;109;1232;10,66;43;12,93;1;1;2
41;31;2;27;98;113;1831;13,13;40;17,86;3;1;1
75;31;0;22;101;140;2362;26,34;28;19,47;1;1;1
25;31;4;41;95;148;2103;33,38;29;15,85;1;1;2
43;31;3;17;98;109;1832;12,41;40;17,72;3;1;1
44;31;0;18;98;107;1827;11,68;39;17,60;3;1;1
15;31;-5;22;98;100;871;4,73;34;17,12;3;1;1
28;31;0;82;95;108;1235;15,74;44;12,92;1;1;2
43;31;-1;20;98;106;1840;14,95;39;17,52;3;1;1
22;31;0;7;95;114;1736;19,22;46;12,93;1;1;2
28;31;1;96;95;106;1229,5;7,63;45;12,91;1;1;2
27;31;5;27;95;106;1617;15,88;46;12,94;1;1;2
43;31;0;33;98;113;1882;15,82;41;17,44;3;1;1
39;31;0;12;98;107;997;6,40;32;10,03;1;1;1
41;31;4;55;98;151;1849;26,42;42;22,56;1;1;2
28;31;1;94;31;103;835;7,55;33;17,50;2;1;2
13;31;-1;18;96;100;939;5,89;32;10,42;1;1;1
32;31;0;74;32;105;1372,5;15,22;32;16,25;2;1;2
20;31;-7;21;98;101;883;5,57;37;17,12;3;1;1
45;31;2;33;98;117;1923;16,66;41;17,35;3;1;1
24;31;-15;20;98;103;911;4,99;29;10,05;1;1;1
45;31;3;26;97;141;1923;27,26;29;19,16;1;1;1
8;31;-5;39;35;103;800,5;6,24;30;16,54;2;1;2
29;31;4;24;95;154;2244;24,25;30;15,92;1;1;2
19;31;-5;22;98;101;901;10,96;30;10,09;1;1;1
18;31;-1;69;98;106;1426;17,10;33;10,11;1;1;2
27;31;-5;14;98;104;989;12,87;38;17,16;3;1;1
45;31;0;31;98;118;1963;16,33;41;17,27;3;1;1
23;31;5;56;98;131;1820;28,64;36;10,14;1;1;2
30;31;2;87;32;111;1267,5;16,97;31;17,51;2;1;2
25;32;5;33;97;126;2132;19,90;37;9,57;1;1;1
43;32;2;9;98;127;1846;20,96;42;22,47;1;1;2
19;32;3;41;97;123;1926;16,85;37;9,51;1;1;1
7;32;2;72;96;103;903;7,94;52;11,70;3;1;2
14;32;-2;26;96;101;1010;6,11;34;10,41;1;1;2
5;32;0;58;96;103;796;4,69;53;11,67;3;1;2
14;32;0;29;95;103;755,5;4,16;47;14,49;3;1;2
16;32;-2;49;97;115;1671;15,57;34;9,49;1;1;1
5;32;1;28;96;103;796;5,13;53;11,66;3;1;2
5;32;-6;22;97;100;807;4,71;36;21,71;1;1;2
18;32;-4;23;97;101;894;5,72;31;9,02;1;1;2
33;32;4;82;98;149;1567;18,21;37;10,20;1;1;2
5;32;-1;53;96;103;695,5;4,55;53;11,63;3;1;2
32;32;2;16;95;132;2300;26,61;28;15,98;1;1;2
46;32;1;42;60;101;1194;12,44;30;19,70;1;1;1
16;32;0;16;95;103;1231;11,71;28;20,01;1;3;2
8;32;0;24;97;102;849;8,21;26;18,50;1;1;1
18;32;-4;45;97;101;1428;8,91;32;9,44;1;1;1
14;32;-5;38;35;103;795;6,38;30;16,44;2;1;2
34;32;2;60;96;121;1564;16,86;36;9,66;1;1;2
5;32;-5;50;96;103;693,5;4,41;53;11,60;3;1;2
16;32;-3;7;96;104;1048;11,78;35;10,40;1;1;2
36;32;4;64;98;138;1604;24,42;35;10,25;1;1;2
22;32;-2;15;97;100;1080;5,11;30;9,43;1;1;1
34;32;0;53;96;131;1703;19,73;36;9,70;1;1;2
73;32;1;57;94;164;2345;33,18;36;23,11;1;1;1
45;32;0;24;97;134;1976;24,30;28;19,11;1;1;1
42;32;-4;41;60;102;1194;11,27;30;19,53;1;1;1
23;32;1;49;73;109;1682,5;18,13;36;13,75;3;2;2
25;32;-2;21;97;101;897;5,94;33;9,44;1;1;1
10;32;-5;29;96;103;749;4,36;52;11,58;3;1;2
10;32;-8;22;97;100;864;5,02;37;21,71;1;1;2
28;32;-2;15;97;103;1097;10,70;34;9,46;1;1;1
36;32;2;48;96;131;1814;19,12;37;9,74;1;1;2
19;32;-11;38;35;103;795,5;6,38;30;16,44;2;1;2
40;32;4;56;98;151;1755;27,46;36;10,29;1;1;2
32;32;0;25;95;144;2407;30,55;29;16,05;1;1;2
14;32;-6;29;95;103;747,5;4,13;47;14,38;3;1;2
22;32;4;62;73;107;1510;16,83;36;13,73;3;2;2
17;32;-4;14;95;103;1235;11,32;28;20,01;1;3;2
14;32;-2;30;96;103;753;4,36;52;11,58;3;1;2
18;33;-8;20;97;101;890;5,69;39;21,72;1;1;1
8;33;-5;24;97;103;873;8,79;26;18,41;1;1;1
22;33;-4;23;97;101;895;5,69;31;9,00;1;1;1
18;33;3;66;73;105;1289;16,16;35;13,72;3;2;2
37;33;-1;16;98;104;1567;11,23;34;9,32;1;1;1
40;33;5;29;96;126;1873;19,63;36;9,79;1;1;2
30;33;-2;38;35;103;797,5;6,11;31;16,41;2;1;2
27;33;-8;14;97;105;1002;5,69;40;21,72;1;1;2
45;33;5;47;98;160;1903;31,35;35;10,34;1;1;2
16;33;-3;29;96;103;750;4,05;52;11,57;3;1;2
46;33;1;20;97;127;1923;22,15;28;19,03;1;1;1
34;33;2;26;95;151;2545;33,47;29;16,10;1;1;2
38;33;-1;9;98;106;1583;11,23;34;9,32;1;1;1
15;33;3;86;73;105;1074,5;12,41;35;13,70;3;2;2
36;33;-2;38;60;100;1152;12,34;30;19,22;1;1;1
20;33;0;29;95;103;747,5;4,05;47;14,34;3;1;2
43;33;3;25;96;114;1909;13,59;36;9,83;1;1;2
75;33;-1;11;101;121;2278;25,84;27;19,29;1;1;1
9;33;0;58;96;102;716,5;4,63;41;12,74;3;3;2
46;33;1;24;98;166;2027;21,51;35;10,36;1;1;1
13;33;-5;24;97;103;894;8,57;26;18,35;1;1;1
25;33;-7;23;97;102;893;7,41;31;8,97;1;1;1
74;33;1;55;94;166;2381;31,63;35;23,14;1;1;1
13;33;2;83;73;104;888;9,08;35;13,68;3;2;2
41;33;1;66;67;115;1777,5;19,52;42;12,34;2;1;2
35;33;2;20;95;148;2200;19,01;29;16,14;1;1;2
36;34;0;61;60;103;1176;12,92;31;19,10;1;1;1
20;34;-5;30;95;103;751,5;4,05;47;14,33;3;1;2
45;34;1;18;97;111;1897;13,78;35;9,92;1;1;2
9;34;-1;58;96;103;755;3,99;41;12,75;3;3;2
39;34;-1;16;98;108;1673;13,83;34;9,34;1;1;1
45;34;-1;22;97;111;1914;15,40;35;9,98;1;1;2
41;34;0;56;67;112;1829;17,47;41;12,41;2;1;2
11;34;-2;69;73;103;799;7,44;36;13,67;3;2;2
17;34;-6;24;97;104;929;9,27;26;18,33;1;1;1
21;34;3;16;96;107;1490;14,30;29;20,01;1;3;2
33;34;-5;22;97;105;937;5,14;31;8,93;1;1;1
36;34;0;59;60;104;1199;13,04;31;18,99;1;1;1
10;34;1;29;96;103;755;4,86;41;12,76;3;3;2
25;34;0;30;95;103;755,5;4,27;47;14,40;3;1;2
40;34;-1;22;98;109;1671;15,05;35;9,34;1;1;1
37;34;1;54;95;129;1676;24,53;28;16,20;1;1;2
73;34;-2;14;101;123;2261;25,12;28;19,21;1;1;1
51;34;2;78;94;123;1588;18,22;51;13,72;3;2;2
46;34;-1;31;95;106;1375,5;12,94;57;12,12;3;2;2
18;34;1;25;96;109;1452;12,77;30;20,01;1;3;2
28;34;1;15;96;109;1906;13,16;36;10,25;1;1;2
13;34;-11;100;73;103;799;5,22;36;13,60;3;2;2
37;34;1;69;60;106;1235;13,79;31;18,89;1;1;1
24;34;-8;19;97;105;1101;11,30;27;18,34;1;1;1
9;34;0;23;96;103;820,5;5,19;41;12,78;3;3;2
37;34;-1;18;97;111;1388;12,67;35;8,93;1;1;1
25;35;-3;29;95;103;747,5;4,08;46;14,48;3;1;2
45;35;-2;6;98;116;1966;21,28;35;10,36;1;1;2
43;35;-3;50;95;104;1387,5;13,30;56;12,13;3;2;2
76;35;2;48;95;155;2423;28,42;35;23,05;1;1;1
50;35;1;80;94;122;1513;18,24;50;13,77;3;2;2
17;35;0;28;96;106;1362;15,02;29;20,02;1;3;2
44;35;0;30;67;107;1749,5;16,55;39;12,48;2;1;2
38;35;2;56;95;143;1784;26,85;28;16,25;1;1;2
26;35;-1;24;94;109;1582,5;19,77;52;9,50;3;1;2
31;35;-6;8;97;107;1274;13,57;28;18,35;1;1;1
39;35;1;65;60;107;1262;14,47;32;18,80;1;1;1
9;35;-1;58;96;103;763,5;4,74;41;12,79;3;3;2
45;35;-1;37;98;117;1914;15,12;35;10,35;1;1;2
27;35;1;22;96;112;1938;13,18;36;10,23;1;1;1
28;35;-1;14;95;103;747,5;4,08;46;14,48;3;1;2
49;35;1;76;94;116;1458,5;16,52;51;13,80;3;2;2
17;35;1;16;96;106;1224;13,95;28;20,02;1;3;2
46;35;1;36;98;121;1982;19,51;34;10,36;1;1;2
42;35;-2;65;67;105;1776;18,02;38;12,47;1;1;2
40;35;2;63;60;108;1298;14,94;32;18,71;1;1;1
10;35;-7;74;96;103;694;4,33;41;12,81;3;3;2
41;35;3;42;95;145;1891;29,61;28;16,30;1;1;2
48;35;2;45;98;128;2068;24,13;35;10,36;1;1;1
72;35;-2;11;100;119;2234;23,84;28;19,12;1;1;1
40;35;3;57;97;143;1742;25,52;36;8,86;1;1;1
37;35;1;21;97;116;1661;20,24;28;19,51;1;1;2
26;35;2;24;96;114;1925;13,59;37;10,22;1;1;1
42;35;2;62;60;109;1326;15,72;32;18,64;1;1;1
37;35;0;9;97;112;1651;17,27;28;18,43;1;1;1
43;36;5;22;96;137;1919;25,50;28;19,15;1;1;2
39;36;2;85;96;163;1844;27,32;28;19,10;1;1;2
37;36;1;69;89;109;1593;16,22;37;12,94;3;2;2
37;36;-1;8;97;109;1638;16,59;28;18,45;1;1;1
50;36;2;24;98;143;2149;23,72;35;10,36;1;1;2
45;36;2;19;97;128;1909;20,41;28;19,16;1;1;2
37;36;5;49;96;139;1682;26,57;29;19,04;1;1;2
17;36;-9;30;96;103;757;4,33;41;12,81;3;3;2
32;36;4;68;96;198;2574;33,88;31;18,97;1;1;2
37;36;2;71;96;127;1598;22,90;36;8,83;1;1;1
45;36;3;73;94;131;1965;22,83;53;13,79;3;2;2
78;36;2;51;95;155;2450;26,68;35;22,92;1;1;1
41;36;-1;17;97;119;1776;21,27;28;18,90;1;1;1
43;36;1;62;60;111;1359;15,87;32;18,56;1;1;1
38;36;0;14;96;111;1713;17,15;28;18,52;1;1;1
44;36;2;28;95;148;1956;28,47;28;16,35;1;1;2
51;36;1;9;98;134;2201;16,92;34;10,38;1;1;2
36;36;5;71;89;108;1507,5;15,72;37;12,95;3;2;2
39;36;-1;15;96;115;1746;17,44;28;18,56;1;1;1
24;36;3;32;96;119;1839;14,90;38;10,20;1;1;1
41;36;-2;61;60;113;1395;16,44;33;18,48;1;1;1
26;36;-11;30;96;103;748,5;4,19;42;12,84;3;3;2
40;36;0;17;96;117;1741;17,44;28;18,56;1;1;1
11;36;-8;23;98;102;882;8,78;28;19,77;1;3;2
40;36;0;16;96;117;1729;18,83;28;18,57;1;1;2
42;36;3;75;94;128;1835,5;22,83;52;13,79;3;2;2
40;36;-1;19;96;115;1707;18,18;28;18,60;1;1;2
40;36;0;17;96;115;1695;17,09;28;18,60;1;1;2
50;36;-1;7;98;117;2128;19,73;35;10,45;1;1;1
39;36;2;19;96;122;1714;21,97;28;18,64;1;1;2
32;36;0;76;89;108;1421;14,91;37;12,96;3;2;2
36;36;1;22;96;126;1714;21,74;28;18,65;1;1;2
11;36;0;24;98;102;850;8,35;28;19,83;1;3;2
42;36;2;59;60;114;1435;17,02;33;18,40;1;1;1
0;36;0;26;96;99;826;4,88;34;8,52;1;1;2
49;36;-1;12;98;115;2080;16,95;35;10,47;1;1;1
6;36;-5;25;98;101;829;7,60;28;19,83;1;3;2
47;36;3;16;95;138;1967;26,16;28;16,40;1;1;2
3;36;-3;25;98;101;801;7,51;28;19,83;1;3;2
41;36;0;19;97;120;1791;19,10;28;18,87;1;1;1
1;36;-2;25;98;101;807;7,72;28;19,83;1;3;2
70;36;-1;18;100;121;2213;29,51;27;19,06;1;1;1
16;37;5;46;96;120;1331;17,09;29;18,57;1;1;2
49;37;0;9;98;112;2074;15,28;34;10,49;1;1;1
35;37;0;39;95;119;1571;18,43;28;18,65;1;1;2
40;37;3;77;94;125;1738,5;20,63;50;13,78;3;2;2
39;37;-4;16;95;104;1084;10,87;27;22,31;1;1;1
21;37;4;38;96;126;1717;19,63;37;10,18;1;1;1
32;37;0;78;89;109;1352,5;14,36;37;12,96;3;2;2
44;37;1;57;60;115;1467;15,53;32;18,30;1;1;1
2;37;-3;26;96;100;815;4,25;31;10,94;1;1;1
33;37;2;33;96;143;2427;21,76;37;8,76;1;1;1
79;37;0;42;95;145;2460;21,76;35;22,79;1;1;1
47;37;1;21;98;115;2004;15,98;35;9,33;1;1;1
34;37;0;16;95;134;2495;26,63;29;18,66;1;1;2
47;37;0;18;95;128;1980;27,89;28;16,45;1;1;2
32;37;-1;39;89;104;1314,5;13,52;37;12,98;3;2;2
37;37;2;77;94;121;1616,5;19,86;50;13,79;3;2;2
34;37;2;19;95;137;2480;27,96;29;18,65;1;1;2
5;37;-8;24;96;100;855;4,75;32;10,94;1;1;1
0;37;0;31;96;103;751,5;4,36;41;11,70;2;1;2
41;37;0;23;97;121;1809;19,95;28;18,84;1;1;1
35;37;-4;20;95;103;916;9,37;26;22,27;1;1;1
32;37;1;18;95;139;2446;27,96;29;18,65;1;1;2
46;37;2;39;60;111;1478;10,98;32;18,10;1;1;1
17;37;3;57;96;121;1562;15,81;37;10,14;1;1;1
0;37;-2;31;96;99;896;5,75;32;8,52;1;1;2
46;37;1;29;98;115;1985;14,82;34;9,32;1;1;1
32;37;3;29;95;144;2368;28,04;29;18,62;1;1;2
32;37;1;35;89;105;790,5;6,44;38;12,98;3;2;2
28;37;3;29;95;133;2202;26,98;29;18,59;1;1;1
21;38;-3;25;82;101;901;9,12;27;13,89;1;1;1
31;38;4;50;96;152;2212;28,45;37;8,74;1;1;1
29;38;3;58;94;110;1907,5;18,66;47;13,90;3;1;2
53;38;6;100;96;222;2498;54,08;36;10,21;1;1;2
25;38;1;24;95;129;2050;22,67;29;18,57;1;1;1
35;38;2;79;94;118;1518,5;17,83;49;13,81;3;2;2
42;38;0;20;97;120;1832;20,24;28;18,81;1;1;1
59;38;6;7;97;227;2758;66,23;35;10,24;1;1;2
70;38;0;39;100;142;2216;35,94;28;19,03;1;1;1
29;38;-6;23;95;102;897;8,88;26;22,23;1;1;1
47;38;5;100;96;252;2242;61,28;37;10,19;1;1;2
65;38;5;70;98;175;2337;26,73;34;10,24;1;1;2
24;38;3;30;95;130;1874;21,52;30;18,56;1;1;1
32;38;3;35;89;112;1717,5;17,19;39;13,00;3;2;2
0;38;0;31;96;103;751;4,27;41;11,70;2;1;2
26;38;1;57;94;106;1719,5;16,19;46;13,78;3;1;2
66;38;1;94;98;158;2122;44,00;33;10,27;1;1;2
42;38;5;100;95;200;2004;47,10;36;10,14;1;1;2
45;38;0;27;98;110;1955;12,72;33;9,31;1;1;1
76;38;-2;41;95;134;2468;24,12;34;22,69;1;1;1
21;38;3;35;95;123;1731;23,59;30;18,54;1;1;1
41;38;-2;27;98;112;1765;19,65;35;10,60;1;1;1
47;38;2;27;61;102;1477;15,75;30;18,01;1;1;1
68;38;2;84;98;227;2224;49,70;35;10,31;1;1;2
25;38;-1;57;94;105;1583;13,22;47;13,65;3;1;2
43;38;1;22;97;122;1869;20,57;28;18,78;1;1;1
14;38;3;85;97;113;1284;11,86;40;10,12;1;1;1
18;38;0;42;95;115;1535;19,12;29;18,51;1;1;1
37;38;4;86;95;158;1780;32,51;35;10,09;1;1;2
71;38;3;48;100;163;2297;41,86;34;10,33;1;1;2
33;38;0;87;94;112;1413;17,61;48;13,83;3;2;2
26;38;-1;38;94;110;1551,5;16,49;47;13,54;3;1;2
18;38;4;46;95;109;1317;15,46;28;18,47;1;1;1
24;38;-1;12;82;101;937;9,42;27;13,87;1;1;1
14;38;2;42;95;107;1121;12,90;27;18,47;1;1;1
21;38;-5;19;95;108;1140;11,33;28;16,12;1;1;2
27;38;4;38;96;123;1932;27,84;37;8,71;1;1;1
42;38;1;41;98;120;1793;18,38;35;10,63;1;1;1
43;38;0;22;97;123;1890;20,72;28;18,74;1;1;1
2;38;-6;26;96;102;831;4,95;31;9,81;1;1;2
2;38;-2;29;96;99;800;4,73;33;8,52;1;1;2
45;38;1;15;98;109;1926;13,14;34;9,30;1;1;1
74;38;3;36;100;145;2338;34,37;34;10,35;1;1;2
48;38;0;24;96;134;2106;23,86;28;18,75;1;1;1
9;38;1;35;95;118;1951;26,76;29;18,53;1;1;1
31;38;0;27;94;106;1932;16,91;47;13,27;3;1;2
47;38;1;25;96;132;2070;25,12;28;18,71;1;1;1
33;38;3;81;95;134;1577;23,50;35;10,04;1;1;2
46;39;0;25;96;131;2034;24,24;29;18,69;1;1;1
49;39;1;18;96;128;2104;22,48;28;18,78;1;1;1
0;39;-4;33;96;103;750;4,41;41;11,70;2;1;2
10;39;2;43;96;104;1407;12,02;54;8,88;1;2;2
4;39;-4;36;96;103;859;8,31;25;17,65;1;1;2
46;39;2;26;96;128;1995;23,86;29;18,69;1;1;1
47;39;0;35;61;106;1470;12,38;31;17,86;1;1;1
74;39;0;24;100;126;2347;27,68;33;10,36;1;1;2
44;39;1;21;97;123;1911;21,63;29;18,72;1;1;1
44;39;-1;22;96;124;1972;21,92;28;18,69;1;1;1
49;39;0;20;96;127;2105;25,36;28;18,83;1;1;1
2;39;-7;24;97;101;788;6,27;30;15,28;1;1;2
8;39;-2;33;95;107;1437;17,31;28;18,49;1;1;2
44;39;0;16;97;119;1915;18,18;28;18,68;1;1;1
45;39;0;18;96;120;1950;20,14;28;18,68;1;1;1
45;39;0;16;96;118;1931;19,10;28;18,69;1;1;1
72;39;2;47;98;159;2267;37,89;28;18,99;1;1;1
45;39;1;16;96;119;1915;19,36;28;18,69;1;1;1
30;39;2;21;95;123;1411;18,13;35;10,01;1;1;2
43;39;1;41;97;125;1873;18,91;34;10,70;1;1;1
9;39;-8;23;97;102;852;5,84;31;15,28;1;1;2
78;39;2;42;95;136;2483;24,70;34;22,60;1;1;1
49;39;0;22;96;132;2137;23,37;28;18,87;1;1;1
44;39;2;14;98;115;1928;15,89;35;9,28;1;1;1
47;39;3;50;65;155;2116;30,23;36;16,37;1;1;2
50;39;3;40;66;142;2205;23,35;35;16,36;1;1;2
43;39;4;53;65;146;2009;31,37;36;16,35;1;1;2
18;39;-3;20;95;102;870;8,67;28;22,38;1;1;2
51;39;1;39;66;131;2277;22,10;35;16,33;1;1;2
7;39;-11;23;96;104;871;6,51;28;9,81;1;1;2
29;39;0;16;83;111;2123;15,14;33;12,07;1;1;2
39;39;4;58;65;135;1865;27,58;36;16,32;1;1;2
53;39;2;39;66;130;2347;24,03;35;16,32;1;1;2
4;39;-5;33;96;103;749,5;4,41;41;11,70;2;1;2
24;39;4;38;96;120;1728;17,22;37;8,68;1;1;1
50;39;1;18;96;129;2137;23,79;28;18,91;1;1;1
55;39;2;39;67;131;2419;22,63;35;16,29;1;1;2
23;39;-7;34;48;101;794,5;6,99;34;14,01;1;1;2
36;39;0;65;65;126;1734;24,34;36;16,29;1;1;2
46;39;-1;36;61;104;1472;15,11;31;17,76;1;1;1
10;39;1;16;95;109;1510;14,87;28;13,59;1;1;2
